patch_id,split,country,city,row,col,x0,y0,patch_size,stride,coarse_label,coarse_label_name,sar_path,optical_path,dem_path,slope_path,source_s1_mosaic,source_s2_mosaic
Turkiye_Ankara_r005_c014_x2240_y800_s160,train,Turkiye,Ankara,5,14,2240,800,256,160,4,dense_built_up,train/SAR_tif/Turkiye_Ankara_r005_c014_x2240_y800_s160_SAR.tif,train/Optical_tif/Turkiye_Ankara_r005_c014_x2240_y800_s160_OPT.tif,dem_tif/train/Turkiye_Ankara_r005_c014_x2240_y800_s160_DEM.tif,dem_tif/train/Turkiye_Ankara_r005_c014_x2240_y800_s160_SLOPE.tif,Turkiye_Ankara_S1_2023-01-20_2023-01-20_03_58_36_DESCENDING_VVplusVH_BuiltUpMain.tif,Turkiye_Ankara_S2_2023-01-21_2023-01-21_08_49_03_RGB_BuiltUpMain.tif
Turkiye_Ankara_r005_c015_x2400_y800_s160,train,Turkiye,Ankara,5,15,2400,800,256,160,4,dense_built_up,train/SAR_tif/Turkiye_Ankara_r005_c015_x2400_y800_s160_SAR.tif,train/Optical_tif/Turkiye_Ankara_r005_c015_x2400_y800_s160_OPT.tif,dem_tif/train/Turkiye_Ankara_r005_c015_x2400_y800_s160_DEM.tif,dem_tif/train/Turkiye_Ankara_r005_c015_x2400_y800_s160_SLOPE.tif,Turkiye_Ankara_S1_2023-01-20_2023-01-20_03_58_36_DESCENDING_VVplusVH_BuiltUpMain.tif,Turkiye_Ankara_S2_2023-01-21_2023-01-21_08_49_03_RGB_BuiltUpMain.tif
Turkiye_Ankara_r005_c016_x2560_y800_s160,train,Turkiye,Ankara,5,16,2560,800,256,160,4,dense_built_up,train/SAR_tif/Turkiye_Ankara_r005_c016_x2560_y800_s160_SAR.tif,train/Optical_tif/Turkiye_Ankara_r005_c016_x2560_y800_s160_OPT.tif,dem_tif/train/Turkiye_Ankara_r005_c016_x2560_y800_s160_DEM.tif,dem_tif/train/Turkiye_Ankara_r005_c016_x2560_y800_s160_SLOPE.tif,Turkiye_Ankara_S1_2023-01-20_2023-01-20_03_58_36_DESCENDING_VVplusVH_BuiltUpMain.tif,Turkiye_Ankara_S2_2023-01-21_2023-01-21_08_49_03_RGB_BuiltUpMain.tif
Turkiye_Ankara_r005_c017_x2720_y800_s160,train,Turkiye,Ankara,5,17,2720,800,256,160,3,sparse_built_up,train/SAR_tif/Turkiye_Ankara_r005_c017_x2720_y800_s160_SAR.tif,train/Optical_tif/Turkiye_Ankara_r005_c017_x2720_y800_s160_OPT.tif,dem_tif/train/Turkiye_Ankara_r005_c017_x2720_y800_s160_DEM.tif,dem_tif/train/Turkiye_Ankara_r005_c017_x2720_y800_s160_SLOPE.tif,Turkiye_Ankara_S1_2023-01-20_2023-01-20_03_58_36_DESCENDING_VVplusVH_BuiltUpMain.tif,Turkiye_Ankara_S2_2023-01-21_2023-01-21_08_49_03_RGB_BuiltUpMain.tif
Turkiye_Ankara_r005_c018_x2880_y800_s160,train,Turkiye,Ankara,5,18,2880,800,256,160,4,dense_built_up,train/SAR_tif/Turkiye_Ankara_r005_c018_x2880_y800_s160_SAR.tif,train/Optical_tif/Turkiye_Ankara_r005_c018_x2880_y800_s160_OPT.tif,dem_tif/train/Turkiye_Ankara_r005_c018_x2880_y800_s160_DEM.tif,dem_tif/train/Turkiye_Ankara_r005_c018_x2880_y800_s160_SLOPE.tif,Turkiye_Ankara_S1_2023-01-20_2023-01-20_03_58_36_DESCENDING_VVplusVH_BuiltUpMain.tif,Turkiye_Ankara_S2_2023-01-21_2023-01-21_08_49_03_RGB_BuiltUpMain.tif
Turkiye_Ankara_r005_c019_x3040_y800_s160,train,Turkiye,Ankara,5,19,3040,800,256,160,4,dense_built_up,train/SAR_tif/Turkiye_Ankara_r005_c019_x3040_y800_s160_SAR.tif,train/Optical_tif/Turkiye_Ankara_r005_c019_x3040_y800_s160_OPT.tif,dem_tif/train/Turkiye_Ankara_r005_c019_x3040_y800_s160_DEM.tif,dem_tif/train/Turkiye_Ankara_r005_c019_x3040_y800_s160_SLOPE.tif,Turkiye_Ankara_S1_2023-01-20_2023-01-20_03_58_36_DESCENDING_VVplusVH_BuiltUpMain.tif,Turkiye_Ankara_S2_2023-01-21_2023-01-21_08_49_03_RGB_BuiltUpMain.tif
Turkiye_Ankara_r005_c020_x3200_y800_s160,train,Turkiye,Ankara,5,20,3200,800,256,160,3,sparse_built_up,train/SAR_tif/Turkiye_Ankara_r005_c020_x3200_y800_s160_SAR.tif,train/Optical_tif/Turkiye_Ankara_r005_c020_x3200_y800_s160_OPT.tif,dem_tif/train/Turkiye_Ankara_r005_c020_x3200_y800_s160_DEM.tif,dem_tif/train/Turkiye_Ankara_r005_c020_x3200_y800_s160_SLOPE.tif,Turkiye_Ankara_S1_2023-01-20_2023-01-20_03_58_36_DESCENDING_VVplusVH_BuiltUpMain.tif,Turkiye_Ankara_S2_2023-01-21_2023-01-21_08_49_03_RGB_BuiltUpMain.tif
Turkiye_Ankara_r005_c021_x3360_y800_s160,train,Turkiye,Ankara,5,21,3360,800,256,160,3,sparse_built_up,train/SAR_tif/Turkiye_Ankara_r005_c021_x3360_y800_s160_SAR.tif,train/Optical_tif/Turkiye_Ankara_r005_c021_x3360_y800_s160_OPT.tif,dem_tif/train/Turkiye_Ankara_r005_c021_x3360_y800_s160_DEM.tif,dem_tif/train/Turkiye_Ankara_r005_c021_x3360_y800_s160_SLOPE.tif,Turkiye_Ankara_S1_2023-01-20_2023-01-20_03_58_36_DESCENDING_VVplusVH_BuiltUpMain.tif,Turkiye_Ankara_S2_2023-01-21_2023-01-21_08_49_03_RGB_BuiltUpMain.tif
Turkiye_Ankara_r005_c022_x3520_y800_s160,train,Turkiye,Ankara,5,22,3520,800,256,160,4,dense_built_up,train/SAR_tif/Turkiye_Ankara_r005_c022_x3520_y800_s160_SAR.tif,train/Optical_tif/Turkiye_Ankara_r005_c022_x3520_y800_s160_OPT.tif,dem_tif/train/Turkiye_Ankara_r005_c022_x3520_y800_s160_DEM.tif,dem_tif/train/Turkiye_Ankara_r005_c022_x3520_y800_s160_SLOPE.tif,Turkiye_Ankara_S1_2023-01-20_2023-01-20_03_58_36_DESCENDING_VVplusVH_BuiltUpMain.tif,Turkiye_Ankara_S2_2023-01-21_2023-01-21_08_49_03_RGB_BuiltUpMain.tif
Turkiye_Ankara_r005_c023_x3680_y800_s160,train,Turkiye,Ankara,5,23,3680,800,256,160,4,dense_built_up,train/SAR_tif/Turkiye_Ankara_r005_c023_x3680_y800_s160_SAR.tif,train/Optical_tif/Turkiye_Ankara_r005_c023_x3680_y800_s160_OPT.tif,dem_tif/train/Turkiye_Ankara_r005_c023_x3680_y800_s160_DEM.tif,dem_tif/train/Turkiye_Ankara_r005_c023_x3680_y800_s160_SLOPE.tif,Turkiye_Ankara_S1_2023-01-20_2023-01-20_03_58_36_DESCENDING_VVplusVH_BuiltUpMain.tif,Turkiye_Ankara_S2_2023-01-21_2023-01-21_08_49_03_RGB_BuiltUpMain.tif
Turkiye_Ankara_r005_c024_x3840_y800_s160,train,Turkiye,Ankara,5,24,3840,800,256,160,4,dense_built_up,train/SAR_tif/Turkiye_Ankara_r005_c024_x3840_y800_s160_SAR.tif,train/Optical_tif/Turkiye_Ankara_r005_c024_x3840_y800_s160_OPT.tif,dem_tif/train/Turkiye_Ankara_r005_c024_x3840_y800_s160_DEM.tif,dem_tif/train/Turkiye_Ankara_r005_c024_x3840_y800_s160_SLOPE.tif,Turkiye_Ankara_S1_2023-01-20_2023-01-20_03_58_36_DESCENDING_VVplusVH_BuiltUpMain.tif,Turkiye_Ankara_S2_2023-01-21_2023-01-21_08_49_03_RGB_BuiltUpMain.tif
Turkiye_Ankara_r005_c025_x4000_y800_s160,train,Turkiye,Ankara,5,25,4000,800,256,160,4,dense_built_up,train/SAR_tif/Turkiye_Ankara_r005_c025_x4000_y800_s160_SAR.tif,train/Optical_tif/Turkiye_Ankara_r005_c025_x4000_y800_s160_OPT.tif,dem_tif/train/Turkiye_Ankara_r005_c025_x4000_y800_s160_DEM.tif,dem_tif/train/Turkiye_Ankara_r005_c025_x4000_y800_s160_SLOPE.tif,Turkiye_Ankara_S1_2023-01-20_2023-01-20_03_58_36_DESCENDING_VVplusVH_BuiltUpMain.tif,Turkiye_Ankara_S2_2023-01-21_2023-01-21_08_49_03_RGB_BuiltUpMain.tif
Turkiye_Ankara_r005_c026_x4160_y800_s160,train,Turkiye,Ankara,5,26,4160,800,256,160,4,dense_built_up,train/SAR_tif/Turkiye_Ankara_r005_c026_x4160_y800_s160_SAR.tif,train/Optical_tif/Turkiye_Ankara_r005_c026_x4160_y800_s160_OPT.tif,dem_tif/train/Turkiye_Ankara_r005_c026_x4160_y800_s160_DEM.tif,dem_tif/train/Turkiye_Ankara_r005_c026_x4160_y800_s160_SLOPE.tif,Turkiye_Ankara_S1_2023-01-20_2023-01-20_03_58_36_DESCENDING_VVplusVH_BuiltUpMain.tif,Turkiye_Ankara_S2_2023-01-21_2023-01-21_08_49_03_RGB_BuiltUpMain.tif
Turkiye_Ankara_r005_c027_x4320_y800_s160,train,Turkiye,Ankara,5,27,4320,800,256,160,4,dense_built_up,train/SAR_tif/Turkiye_Ankara_r005_c027_x4320_y800_s160_SAR.tif,train/Optical_tif/Turkiye_Ankara_r005_c027_x4320_y800_s160_OPT.tif,dem_tif/train/Turkiye_Ankara_r005_c027_x4320_y800_s160_DEM.tif,dem_tif/train/Turkiye_Ankara_r005_c027_x4320_y800_s160_SLOPE.tif,Turkiye_Ankara_S1_2023-01-20_2023-01-20_03_58_36_DESCENDING_VVplusVH_BuiltUpMain.tif,Turkiye_Ankara_S2_2023-01-21_2023-01-21_08_49_03_RGB_BuiltUpMain.tif
Turkiye_Ankara_r005_c028_x4480_y800_s160,train,Turkiye,Ankara,5,28,4480,800,256,160,4,dense_built_up,train/SAR_tif/Turkiye_Ankara_r005_c028_x4480_y800_s160_SAR.tif,train/Optical_tif/Turkiye_Ankara_r005_c028_x4480_y800_s160_OPT.tif,dem_tif/train/Turkiye_Ankara_r005_c028_x4480_y800_s160_DEM.tif,dem_tif/train/Turkiye_Ankara_r005_c028_x4480_y800_s160_SLOPE.tif,Turkiye_Ankara_S1_2023-01-20_2023-01-20_03_58_36_DESCENDING_VVplusVH_BuiltUpMain.tif,Turkiye_Ankara_S2_2023-01-21_2023-01-21_08_49_03_RGB_BuiltUpMain.tif
Turkiye_Ankara_r005_c029_x4520_y800_s160,train,Turkiye,Ankara,5,29,4520,800,256,160,4,dense_built_up,train/SAR_tif/Turkiye_Ankara_r005_c029_x4520_y800_s160_SAR.tif,train/Optical_tif/Turkiye_Ankara_r005_c029_x4520_y800_s160_OPT.tif,dem_tif/train/Turkiye_Ankara_r005_c029_x4520_y800_s160_DEM.tif,dem_tif/train/Turkiye_Ankara_r005_c029_x4520_y800_s160_SLOPE.tif,Turkiye_Ankara_S1_2023-01-20_2023-01-20_03_58_36_DESCENDING_VVplusVH_BuiltUpMain.tif,Turkiye_Ankara_S2_2023-01-21_2023-01-21_08_49_03_RGB_BuiltUpMain.tif
Turkiye_Ankara_r006_c000_x0_y960_s160,train,Turkiye,Ankara,6,0,0,960,256,160,4,dense_built_up,train/SAR_tif/Turkiye_Ankara_r006_c000_x0_y960_s160_SAR.tif,train/Optical_tif/Turkiye_Ankara_r006_c000_x0_y960_s160_OPT.tif,dem_tif/train/Turkiye_Ankara_r006_c000_x0_y960_s160_DEM.tif,dem_tif/train/Turkiye_Ankara_r006_c000_x0_y960_s160_SLOPE.tif,Turkiye_Ankara_S1_2023-01-20_2023-01-20_03_58_36_DESCENDING_VVplusVH_BuiltUpMain.tif,Turkiye_Ankara_S2_2023-01-21_2023-01-21_08_49_03_RGB_BuiltUpMain.tif
Turkiye_Ankara_r006_c001_x160_y960_s160,train,Turkiye,Ankara,6,1,160,960,256,160,3,sparse_built_up,train/SAR_tif/Turkiye_Ankara_r006_c001_x160_y960_s160_SAR.tif,train/Optical_tif/Turkiye_Ankara_r006_c001_x160_y960_s160_OPT.tif,dem_tif/train/Turkiye_Ankara_r006_c001_x160_y960_s160_DEM.tif,dem_tif/train/Turkiye_Ankara_r006_c001_x160_y960_s160_SLOPE.tif,Turkiye_Ankara_S1_2023-01-20_2023-01-20_03_58_36_DESCENDING_VVplusVH_BuiltUpMain.tif,Turkiye_Ankara_S2_2023-01-21_2023-01-21_08_49_03_RGB_BuiltUpMain.tif
Turkiye_Ankara_r006_c002_x320_y960_s160,train,Turkiye,Ankara,6,2,320,960,256,160,3,sparse_built_up,train/SAR_tif/Turkiye_Ankara_r006_c002_x320_y960_s160_SAR.tif,train/Optical_tif/Turkiye_Ankara_r006_c002_x320_y960_s160_OPT.tif,dem_tif/train/Turkiye_Ankara_r006_c002_x320_y960_s160_DEM.tif,dem_tif/train/Turkiye_Ankara_r006_c002_x320_y960_s160_SLOPE.tif,Turkiye_Ankara_S1_2023-01-20_2023-01-20_03_58_36_DESCENDING_VVplusVH_BuiltUpMain.tif,Turkiye_Ankara_S2_2023-01-21_2023-01-21_08_49_03_RGB_BuiltUpMain.tif
Turkiye_Ankara_r006_c003_x480_y960_s160,train,Turkiye,Ankara,6,3,480,960,256,160,3,sparse_built_up,train/SAR_tif/Turkiye_Ankara_r006_c003_x480_y960_s160_SAR.tif,train/Optical_tif/Turkiye_Ankara_r006_c003_x480_y960_s160_OPT.tif,dem_tif/train/Turkiye_Ankara_r006_c003_x480_y960_s160_DEM.tif,dem_tif/train/Turkiye_Ankara_r006_c003_x480_y960_s160_SLOPE.tif,Turkiye_Ankara_S1_2023-01-20_2023-01-20_03_58_36_DESCENDING_VVplusVH_BuiltUpMain.tif,Turkiye_Ankara_S2_2023-01-21_2023-01-21_08_49_03_RGB_BuiltUpMain.tif
Turkiye_Ankara_r006_c004_x640_y960_s160,train,Turkiye,Ankara,6,4,640,960,256,160,3,sparse_built_up,train/SAR_tif/Turkiye_Ankara_r006_c004_x640_y960_s160_SAR.tif,train/Optical_tif/Turkiye_Ankara_r006_c004_x640_y960_s160_OPT.tif,dem_tif/train/Turkiye_Ankara_r006_c004_x640_y960_s160_DEM.tif,dem_tif/train/Turkiye_Ankara_r006_c004_x640_y960_s160_SLOPE.tif,Turkiye_Ankara_S1_2023-01-20_2023-01-20_03_58_36_DESCENDING_VVplusVH_BuiltUpMain.tif,Turkiye_Ankara_S2_2023-01-21_2023-01-21_08_49_03_RGB_BuiltUpMain.tif
Turkiye_Ankara_r006_c005_x800_y960_s160,train,Turkiye,Ankara,6,5,800,960,256,160,3,sparse_built_up,train/SAR_tif/Turkiye_Ankara_r006_c005_x800_y960_s160_SAR.tif,train/Optical_tif/Turkiye_Ankara_r006_c005_x800_y960_s160_OPT.tif,dem_tif/train/Turkiye_Ankara_r006_c005_x800_y960_s160_DEM.tif,dem_tif/train/Turkiye_Ankara_r006_c005_x800_y960_s160_SLOPE.tif,Turkiye_Ankara_S1_2023-01-20_2023-01-20_03_58_36_DESCENDING_VVplusVH_BuiltUpMain.tif,Turkiye_Ankara_S2_2023-01-21_2023-01-21_08_49_03_RGB_BuiltUpMain.tif
Turkiye_Ankara_r006_c006_x960_y960_s160,train,Turkiye,Ankara,6,6,960,960,256,160,3,sparse_built_up,train/SAR_tif/Turkiye_Ankara_r006_c006_x960_y960_s160_SAR.tif,train/Optical_tif/Turkiye_Ankara_r006_c006_x960_y960_s160_OPT.tif,dem_tif/train/Turkiye_Ankara_r006_c006_x960_y960_s160_DEM.tif,dem_tif/train/Turkiye_Ankara_r006_c006_x960_y960_s160_SLOPE.tif,Turkiye_Ankara_S1_2023-01-20_2023-01-20_03_58_36_DESCENDING_VVplusVH_BuiltUpMain.tif,Turkiye_Ankara_S2_2023-01-21_2023-01-21_08_49_03_RGB_BuiltUpMain.tif
Turkiye_Ankara_r006_c007_x1120_y960_s160,train,Turkiye,Ankara,6,7,1120,960,256,160,3,sparse_built_up,train/SAR_tif/Turkiye_Ankara_r006_c007_x1120_y960_s160_SAR.tif,train/Optical_tif/Turkiye_Ankara_r006_c007_x1120_y960_s160_OPT.tif,dem_tif/train/Turkiye_Ankara_r006_c007_x1120_y960_s160_DEM.tif,dem_tif/train/Turkiye_Ankara_r006_c007_x1120_y960_s160_SLOPE.tif,Turkiye_Ankara_S1_2023-01-20_2023-01-20_03_58_36_DESCENDING_VVplusVH_BuiltUpMain.tif,Turkiye_Ankara_S2_2023-01-21_2023-01-21_08_49_03_RGB_BuiltUpMain.tif
Turkiye_Ankara_r006_c008_x1280_y960_s160,train,Turkiye,Ankara,6,8,1280,960,256,160,3,sparse_built_up,train/SAR_tif/Turkiye_Ankara_r006_c008_x1280_y960_s160_SAR.tif,train/Optical_tif/Turkiye_Ankara_r006_c008_x1280_y960_s160_OPT.tif,dem_tif/train/Turkiye_Ankara_r006_c008_x1280_y960_s160_DEM.tif,dem_tif/train/Turkiye_Ankara_r006_c008_x1280_y960_s160_SLOPE.tif,Turkiye_Ankara_S1_2023-01-20_2023-01-20_03_58_36_DESCENDING_VVplusVH_BuiltUpMain.tif,Turkiye_Ankara_S2_2023-01-21_2023-01-21_08_49_03_RGB_BuiltUpMain.tif
Turkiye_Ankara_r006_c009_x1440_y960_s160,train,Turkiye,Ankara,6,9,1440,960,256,160,3,sparse_built_up,train/SAR_tif/Turkiye_Ankara_r006_c009_x1440_y960_s160_SAR.tif,train/Optical_tif/Turkiye_Ankara_r006_c009_x1440_y960_s160_OPT.tif,dem_tif/train/Turkiye_Ankara_r006_c009_x1440_y960_s160_DEM.tif,dem_tif/train/Turkiye_Ankara_r006_c009_x1440_y960_s160_SLOPE.tif,Turkiye_Ankara_S1_2023-01-20_2023-01-20_03_58_36_DESCENDING_VVplusVH_BuiltUpMain.tif,Turkiye_Ankara_S2_2023-01-21_2023-01-21_08_49_03_RGB_BuiltUpMain.tif
Turkiye_Ankara_r006_c010_x1600_y960_s160,train,Turkiye,Ankara,6,10,1600,960,256,160,4,dense_built_up,train/SAR_tif/Turkiye_Ankara_r006_c010_x1600_y960_s160_SAR.tif,train/Optical_tif/Turkiye_Ankara_r006_c010_x1600_y960_s160_OPT.tif,dem_tif/train/Turkiye_Ankara_r006_c010_x1600_y960_s160_DEM.tif,dem_tif/train/Turkiye_Ankara_r006_c010_x1600_y960_s160_SLOPE.tif,Turkiye_Ankara_S1_2023-01-20_2023-01-20_03_58_36_DESCENDING_VVplusVH_BuiltUpMain.tif,Turkiye_Ankara_S2_2023-01-21_2023-01-21_08_49_03_RGB_BuiltUpMain.tif
Turkiye_Ankara_r006_c011_x1760_y960_s160,train,Turkiye,Ankara,6,11,1760,960,256,160,3,sparse_built_up,train/SAR_tif/Turkiye_Ankara_r006_c011_x1760_y960_s160_SAR.tif,train/Optical_tif/Turkiye_Ankara_r006_c011_x1760_y960_s160_OPT.tif,dem_tif/train/Turkiye_Ankara_r006_c011_x1760_y960_s160_DEM.tif,dem_tif/train/Turkiye_Ankara_r006_c011_x1760_y960_s160_SLOPE.tif,Turkiye_Ankara_S1_2023-01-20_2023-01-20_03_58_36_DESCENDING_VVplusVH_BuiltUpMain.tif,Turkiye_Ankara_S2_2023-01-21_2023-01-21_08_49_03_RGB_BuiltUpMain.tif
Turkiye_Ankara_r006_c012_x1920_y960_s160,train,Turkiye,Ankara,6,12,1920,960,256,160,3,sparse_built_up,train/SAR_tif/Turkiye_Ankara_r006_c012_x1920_y960_s160_SAR.tif,train/Optical_tif/Turkiye_Ankara_r006_c012_x1920_y960_s160_OPT.tif,dem_tif/train/Turkiye_Ankara_r006_c012_x1920_y960_s160_DEM.tif,dem_tif/train/Turkiye_Ankara_r006_c012_x1920_y960_s160_SLOPE.tif,Turkiye_Ankara_S1_2023-01-20_2023-01-20_03_58_36_DESCENDING_VVplusVH_BuiltUpMain.tif,Turkiye_Ankara_S2_2023-01-21_2023-01-21_08_49_03_RGB_BuiltUpMain.tif
Turkiye_Ankara_r006_c013_x2080_y960_s160,train,Turkiye,Ankara,6,13,2080,960,256,160,3,sparse_built_up,train/SAR_tif/Turkiye_Ankara_r006_c013_x2080_y960_s160_SAR.tif,train/Optical_tif/Turkiye_Ankara_r006_c013_x2080_y960_s160_OPT.tif,dem_tif/train/Turkiye_Ankara_r006_c013_x2080_y960_s160_DEM.tif,dem_tif/train/Turkiye_Ankara_r006_c013_x2080_y960_s160_SLOPE.tif,Turkiye_Ankara_S1_2023-01-20_2023-01-20_03_58_36_DESCENDING_VVplusVH_BuiltUpMain.tif,Turkiye_Ankara_S2_2023-01-21_2023-01-21_08_49_03_RGB_BuiltUpMain.tif
Turkiye_Ankara_r006_c014_x2240_y960_s160,train,Turkiye,Ankara,6,14,2240,960,256,160,3,sparse_built_up,train/SAR_tif/Turkiye_Ankara_r006_c014_x2240_y960_s160_SAR.tif,train/Optical_tif/Turkiye_Ankara_r006_c014_x2240_y960_s160_OPT.tif,dem_tif/train/Turkiye_Ankara_r006_c014_x2240_y960_s160_DEM.tif,dem_tif/train/Turkiye_Ankara_r006_c014_x2240_y960_s160_SLOPE.tif,Turkiye_Ankara_S1_2023-01-20_2023-01-20_03_58_36_DESCENDING_VVplusVH_BuiltUpMain.tif,Turkiye_Ankara_S2_2023-01-21_2023-01-21_08_49_03_RGB_BuiltUpMain.tif
Turkiye_Ankara_r006_c015_x2400_y960_s160,train,Turkiye,Ankara,6,15,2400,960,256,160,3,sparse_built_up,train/SAR_tif/Turkiye_Ankara_r006_c015_x2400_y960_s160_SAR.tif,train/Optical_tif/Turkiye_Ankara_r006_c015_x2400_y960_s160_OPT.tif,dem_tif/train/Turkiye_Ankara_r006_c015_x2400_y960_s160_DEM.tif,dem_tif/train/Turkiye_Ankara_r006_c015_x2400_y960_s160_SLOPE.tif,Turkiye_Ankara_S1_2023-01-20_2023-01-20_03_58_36_DESCENDING_VVplusVH_BuiltUpMain.tif,Turkiye_Ankara_S2_2023-01-21_2023-01-21_08_49_03_RGB_BuiltUpMain.tif
Turkiye_Ankara_r006_c016_x2560_y960_s160,train,Turkiye,Ankara,6,16,2560,960,256,160,3,sparse_built_up,train/SAR_tif/Turkiye_Ankara_r006_c016_x2560_y960_s160_SAR.tif,train/Optical_tif/Turkiye_Ankara_r006_c016_x2560_y960_s160_OPT.tif,dem_tif/train/Turkiye_Ankara_r006_c016_x2560_y960_s160_DEM.tif,dem_tif/train/Turkiye_Ankara_r006_c016_x2560_y960_s160_SLOPE.tif,Turkiye_Ankara_S1_2023-01-20_2023-01-20_03_58_36_DESCENDING_VVplusVH_BuiltUpMain.tif,Turkiye_Ankara_S2_2023-01-21_2023-01-21_08_49_03_RGB_BuiltUpMain.tif
Turkiye_Ankara_r006_c017_x2720_y960_s160,train,Turkiye,Ankara,6,17,2720,960,256,160,3,sparse_built_up,train/SAR_tif/Turkiye_Ankara_r006_c017_x2720_y960_s160_SAR.tif,train/Optical_tif/Turkiye_Ankara_r006_c017_x2720_y960_s160_OPT.tif,dem_tif/train/Turkiye_Ankara_r006_c017_x2720_y960_s160_DEM.tif,dem_tif/train/Turkiye_Ankara_r006_c017_x2720_y960_s160_SLOPE.tif,Turkiye_Ankara_S1_2023-01-20_2023-01-20_03_58_36_DESCENDING_VVplusVH_BuiltUpMain.tif,Turkiye_Ankara_S2_2023-01-21_2023-01-21_08_49_03_RGB_BuiltUpMain.tif
Turkiye_Ankara_r006_c018_x2880_y960_s160,train,Turkiye,Ankara,6,18,2880,960,256,160,3,sparse_built_up,train/SAR_tif/Turkiye_Ankara_r006_c018_x2880_y960_s160_SAR.tif,train/Optical_tif/Turkiye_Ankara_r006_c018_x2880_y960_s160_OPT.tif,dem_tif/train/Turkiye_Ankara_r006_c018_x2880_y960_s160_DEM.tif,dem_tif/train/Turkiye_Ankara_r006_c018_x2880_y960_s160_SLOPE.tif,Turkiye_Ankara_S1_2023-01-20_2023-01-20_03_58_36_DESCENDING_VVplusVH_BuiltUpMain.tif,Turkiye_Ankara_S2_2023-01-21_2023-01-21_08_49_03_RGB_BuiltUpMain.tif
Turkiye_Ankara_r006_c019_x3040_y960_s160,train,Turkiye,Ankara,6,19,3040,960,256,160,3,sparse_built_up,train/SAR_tif/Turkiye_Ankara_r006_c019_x3040_y960_s160_SAR.tif,train/Optical_tif/Turkiye_Ankara_r006_c019_x3040_y960_s160_OPT.tif,dem_tif/train/Turkiye_Ankara_r006_c019_x3040_y960_s160_DEM.tif,dem_tif/train/Turkiye_Ankara_r006_c019_x3040_y960_s160_SLOPE.tif,Turkiye_Ankara_S1_2023-01-20_2023-01-20_03_58_36_DESCENDING_VVplusVH_BuiltUpMain.tif,Turkiye_Ankara_S2_2023-01-21_2023-01-21_08_49_03_RGB_BuiltUpMain.tif
Turkiye_Ankara_r006_c020_x3200_y960_s160,train,Turkiye,Ankara,6,20,3200,960,256,160,3,sparse_built_up,train/SAR_tif/Turkiye_Ankara_r006_c020_x3200_y960_s160_SAR.tif,train/Optical_tif/Turkiye_Ankara_r006_c020_x3200_y960_s160_OPT.tif,dem_tif/train/Turkiye_Ankara_r006_c020_x3200_y960_s160_DEM.tif,dem_tif/train/Turkiye_Ankara_r006_c020_x3200_y960_s160_SLOPE.tif,Turkiye_Ankara_S1_2023-01-20_2023-01-20_03_58_36_DESCENDING_VVplusVH_BuiltUpMain.tif,Turkiye_Ankara_S2_2023-01-21_2023-01-21_08_49_03_RGB_BuiltUpMain.tif
Turkiye_Ankara_r006_c021_x3360_y960_s160,train,Turkiye,Ankara,6,21,3360,960,256,160,4,dense_built_up,train/SAR_tif/Turkiye_Ankara_r006_c021_x3360_y960_s160_SAR.tif,train/Optical_tif/Turkiye_Ankara_r006_c021_x3360_y960_s160_OPT.tif,dem_tif/train/Turkiye_Ankara_r006_c021_x3360_y960_s160_DEM.tif,dem_tif/train/Turkiye_Ankara_r006_c021_x3360_y960_s160_SLOPE.tif,Turkiye_Ankara_S1_2023-01-20_2023-01-20_03_58_36_DESCENDING_VVplusVH_BuiltUpMain.tif,Turkiye_Ankara_S2_2023-01-21_2023-01-21_08_49_03_RGB_BuiltUpMain.tif
Turkiye_Ankara_r006_c022_x3520_y960_s160,train,Turkiye,Ankara,6,22,3520,960,256,160,4,dense_built_up,train/SAR_tif/Turkiye_Ankara_r006_c022_x3520_y960_s160_SAR.tif,train/Optical_tif/Turkiye_Ankara_r006_c022_x3520_y960_s160_OPT.tif,dem_tif/train/Turkiye_Ankara_r006_c022_x3520_y960_s160_DEM.tif,dem_tif/train/Turkiye_Ankara_r006_c022_x3520_y960_s160_SLOPE.tif,Turkiye_Ankara_S1_2023-01-20_2023-01-20_03_58_36_DESCENDING_VVplusVH_BuiltUpMain.tif,Turkiye_Ankara_S2_2023-01-21_2023-01-21_08_49_03_RGB_BuiltUpMain.tif
Turkiye_Ankara_r006_c023_x3680_y960_s160,train,Turkiye,Ankara,6,23,3680,960,256,160,4,dense_built_up,train/SAR_tif/Turkiye_Ankara_r006_c023_x3680_y960_s160_SAR.tif,train/Optical_tif/Turkiye_Ankara_r006_c023_x3680_y960_s160_OPT.tif,dem_tif/train/Turkiye_Ankara_r006_c023_x3680_y960_s160_DEM.tif,dem_tif/train/Turkiye_Ankara_r006_c023_x3680_y960_s160_SLOPE.tif,Turkiye_Ankara_S1_2023-01-20_2023-01-20_03_58_36_DESCENDING_VVplusVH_BuiltUpMain.tif,Turkiye_Ankara_S2_2023-01-21_2023-01-21_08_49_03_RGB_BuiltUpMain.tif
